IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,SUR,Suriname,Year,2021,true,,,,,,,,,,,,,58.62,,,,,,58.62,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,GAB,Gabon,Year,2021,true,,,,,,,,,,,,,58.77,,,,,,58.77,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,DZA,Algeria,Year,2021,true,,,,,,,,,,,,,59.11,,,,,,59.11,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2021,true,,,,,,,,,,,,,59.19,,,,,,59.19,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2021,true,,,,,,,,,,,,,59.21,,,,,,59.21,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2021,true,,,,,,,,,,,,,59.41,,,,,,59.41,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,LBR,Liberia,Year,2021,true,,,,,,,,,,,,,6.53,,,,,,6.53,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2021,true,,,,,,,,,,,,,60.38,,,,,,60.38,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2021,true,,,,,,,,,,,,,61,,,,,,61.00,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2021,true,,,,,,,,,,,,,61.18,,,,,,61.18,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2021,true,,,,,,,,,,,,,62.38,,,,,,62.38,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,SRB,Serbia,Year,2021,true,,,,,,,,,,,,,62.52,,,,,,62.52,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2021,true,,,,,,,,,,,,,62.83,,,,,,62.83,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2021,true,,,,,,,,,,,,,62.99,,,,,,62.99,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2021,true,,,,,,,,,,,,,63.11,,,,,,63.11,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2021,true,,,,,,,,,,,,,63.21,,,,,,63.21,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2021,true,,,,,,,,,,,,,63.4,,,,,,63.40,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2021,true,,,,,,,,,,,,,63.44,,,,,,63.44,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2021,true,,,,,,,,,,,,,63.7,,,,,,63.70,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,DMA,Dominica,Year,2021,true,,,,,,,,,,,,,64.11,,,,,,64.11,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2021,true,,,,,,,,,,,,,64.11,,,,,,64.11,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,PER,Peru,Year,2021,true,,,,,,,,,,,,,64.85,,,,,,64.85,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2021,true,,,,,,,,,,,,,65.25,,,,,,65.25,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2021,true,,,,,,,,,,,,,65.33,,,,,,65.33,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2021,true,,,,,,,,,,,,,65.57,,,,,,65.57,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2021,true,,,,,,,,,,,,,65.9,,,,,,65.90,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2021,true,,,,,,,,,,,,,65.9,,,,,,65.90,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2021,true,,,,,,,,,,,,,66.83,,,,,,66.83,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2021,true,,,,,,,,,,,,,67.12,,,,,,67.12,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2021,true,,,,,,,,,,,,,67.18,,,,,,67.18,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2021,true,,,,,,,,,,,,,67.37,,,,,,67.37,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2021,true,,,,,,,,,,,,,67.59,,,,,,67.59,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2021,true,,,,,,,,,,,,,67.72,,,,,,67.72,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,ISR,Israel,Year,2021,true,,,,,,,,,,,,,68.18,,,,,,68.18,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2021,true,,,,,,,,,,,,,68.28,,,,,,68.28,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2021,true,,,,,,,,,,,,,68.3,,,,,,68.30,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2021,true,,,,,,,,,,,,,68.81,,,,,,68.81,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2021,true,,,,,,,,,,,,,69.33,,,,,,69.33,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2021,true,,,,,,,,,,,,,69.73,,,,,,69.73,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2021,true,,,,,,,,,,,,,69.81,,,,,,69.81,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2021,true,,,,,,,,,,,,,70.01,,,,,,70.01,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2021,true,,,,,,,,,,,,,70.36,,,,,,70.36,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2021,true,,,,,,,,,,,,,71.17,,,,,,71.17,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2021,true,,,,,,,,,,,,,71.2,,,,,,71.20,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2021,true,,,,,,,,,,,,,71.6,,,,,,71.60,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2021,true,,,,,,,,,,,,,71.6,,,,,,71.60,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2021,true,,,,,,,,,,,,,72.09,,,,,,72.09,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,POL,Poland,Year,2021,true,,,,,,,,,,,,,72.1,,,,,,72.10,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,HUN,Hungary,Year,2021,true,,,,,,,,,,,,,72.22,,,,,,72.22,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2021,true,,,,,,,,,,,,,72.59,,,,,,72.59,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,CAN,Canada,Year,2021,true,,,,,,,,,,,,,72.92,,,,,,72.92,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2021,true,,,,,,,,,,,,,73.2,,,,,,73.20,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,AND,Andorra,Year,2021,true,,,,,,,,,,,,,74.01,,,,,,74.01,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,URY,Uruguay,Year,2021,true,,,,,,,,,,,,,74.06,,,,,,74.06,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,BLR,Belarus,Year,2021,true,,,,,,,,,,,,,74.23,,,,,,74.23,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2021,true,,,,,,,,,,,,,75.11,,,,,,75.11,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2021,true,,,,,,,,,,,,,75.26,,,,,,75.26,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2021,true,,,,,,,,,,,,,75.46,,,,,,75.46,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,FRA,France,Year,2021,true,,,,,,,,,,,,,75.62,,,,,,75.62,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2021,true,,,,,,,,,,,,,75.65,,,,,,75.65,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2021,true,,,,,,,,,,,,,76.04,,,,,,76.04,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2021,true,,,,,,,,,,,,,76.16,,,,,,76.16,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,BWA,Botswana,Year,2021,true,,,,,,,,,,,,,76.46,,,,,,76.46,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2021,true,,,,,,,,,,,,,76.51,,,,,,76.51,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2021,true,,,,,,,,,,,,,76.98,,,,,,76.98,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2021,true,,,,,,,,,,,,,77.04,,,,,,77.04,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2021,true,,,,,,,,,,,,,77.4,,,,,,77.40,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2021,true,,,,,,,,,,,,,77.6,,,,,,77.60,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2021,true,,,,,,,,,,,,,78.25,,,,,,78.25,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2021,true,,,,,,,,,,,,,78.8,,,,,,78.80,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2021,true,,,,,,,,,,,,,79.05,,,,,,79.05,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2021,true,,,,,,,,,,,,,79.73,,,,,,79.73,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,FIN,Finland,Year,2021,true,,,,,,,,,,,,,82.01,,,,,,82.01,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2021,true,,,,,,,,,,,,,83.67,,,,,,83.67,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2021,true,,,,,,,,,,,,,83.69,,,,,,83.69,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,HRV,Croatia,Year,2021,true,,,,,,,,,,,,,84.1,,,,,,84.10,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2021,true,,,,,,,,,,,,,84.7,,,,,,84.70,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2021,true,,,,,,,,,,,,,84.72,,,,,,84.72,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2021,true,,,,,,,,,,,,,85.03,,,,,,85.03,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2021,true,,,,,,,,,,,,,85.21,,,,,,85.21,,,EN,2023-12-04T23:00:00.000Z
